tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2013-D037,Davis Cup G2 R2: ESA vs MEX,Hard,4,D,20130405,1,105656,,,Marcelo Arevalo,R,191,ESA,22.4,104535,,,Daniel Garza,R,,MEX,27.9,6-4 6-4 6-7(7) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,362,111,431,85
1983-416,Rome,Clay,64,M,19830516,13,100579,,,Heinz Gunthardt,R,180,SUI,24.2,108266,,Q,Simone Ercoli,R,,ITA,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,80,,,
1981-401,Philadelphia,Carpet,64,A,19810126,8,100360,6,,Brian Teacher,R,190,USA,26.0,100422,,,Bruce Manson,L,173,USA,24.8,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,10,,74,
1975-652,St. Louis,Clay,32,A,19750407,24,100255,2,,Roscoe Tanner,L,183,USA,23.4,100120,,,Robert Maud,R,180,RSA,28.6,3-6 6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,13,,64,
2007-410,Monte Carlo Masters,Clay,56,M,20070415,40,104745,2,,Rafael Nadal,L,185,ESP,20.8,103428,,,Juan Ignacio Chela,R,190,ARG,27.6,6-3 6-1,3,R32,87,0,1,54,31,23,12,8,1,2,0,5,58,31,18,10,8,6,11,2,4875,22,1125
1982-707,South Orange,Clay,32,A,19820726,3,100624,,,Derek Tarr,L,185,USA,22.8,100765,,,Rodney Harmon,R,188,USA,20.9,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2008-560,US Open,Hard,128,G,20080825,116,104918,6,,Andy Murray,R,190,GBR,21.2,104527,10,,Stan Wawrinka,R,183,SUI,23.4,6-1 6-3 6-3,5,R16,109,9,2,78,43,35,18,12,3,3,3,0,86,53,34,11,13,7,13,6,2415,10,1670
1977-D010,Davis Cup EUR PR: BEL vs DEN,Clay,4,D,19770916,4,108377,,,Thierry Stevaux,R,,BEL,21.2,100011,,,Torben Ulrich,L,180,DEN,48.9,6-3 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1972-389,Denver WCT,Carpet,32,A,19720430,25,100060,,,Marty Riessen,R,185,USA,30.4,100087,,,John Newcombe,R,183,AUS,27.9,5-7 2-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2021-560,Us Open,Hard,128,G,20210830,183,200000,12,,Felix Auger Aliassime,R,193,CAN,21.0,126523,,LL,Bernabe Zapata Miralles,R,185,ESP,24.6,7-6(5) 6-3 6-2,5,R64,133,12,3,94,67,49,14,15,1,2,0,3,92,60,37,18,15,5,10,15,2828,116,702
1980-415,Forest Hills WCT,Clay,32,A,19800505,23,100342,3,,Vitas Gerulaitis,R,183,USA,25.7,100332,,,Balazs Taroczy,R,183,HUN,25.9,6-4 7-6,3,QF,,,,,,,,,,,,,,,,,,,,5,,38,
1979-707,South Orange,Clay,32,A,19790730,28,100342,2,,Vitas Gerulaitis,R,183,USA,25.0,100322,5,,Emilio Montano,R,,MEX,25.6,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,5,,,
1997-422,Cincinnati Masters,Hard,56,M,19970804,11,102562,,,Jiri Novak,R,190,CZE,22.3,101806,,,Marc Kevin Goellner,R,196,GER,26.8,7-5 7-6(5),3,R64,82,3,4,78,50,37,12,12,4,7,8,5,66,26,21,19,12,3,7,66,735,44,982
1995-717,Pinehurst,Clay,32,A,19950508,24,102358,2,,Thomas Enqvist,R,190,SWE,21.1,101191,,,Richey Reneberg,R,180,USA,29.5,7-6(4) 3-6 6-2,3,R16,122,9,7,107,62,38,26,15,9,14,9,4,86,47,33,17,14,3,8,19,1327,46,780
1991-422,Cincinnati Masters,Hard,56,M,19910805,32,101098,6,,Guy Forget,L,190,FRA,26.5,102154,,Q,Marcos Ondruska,R,183,RSA,18.6,6-2 6-2,3,R32,70,4,1,39,18,15,13,8,0,1,1,1,48,21,14,7,8,4,9,7,1720,174,186
2003-404,Indian Wells Masters,Hard,64,M,20030310,46,103206,11,,Sebastien Grosjean,R,175,FRA,24.7,103598,,,Xavier Malisse,R,185,BEL,22.6,6-3 6-3,3,R32,78,4,2,57,28,25,16,9,3,3,0,5,58,26,17,18,9,2,5,11,1830,31,1100
2013-403,Miami Masters,Hard,96,M,20130320,35,105238,19,,Alexandr Dolgopolov,R,180,UKR,24.3,103786,,,Nikolay Davydenko,R,178,RUS,31.7,6-2 6-3,3,R64,61,4,1,49,22,20,11,8,0,1,1,4,52,28,14,9,9,3,8,22,1635,41,950
1995-573,Valencia,Clay,32,A,19951002,1,102238,1,,Alberto Berasategui,R,173,ESP,22.2,102287,,,Albert Portas,R,188,ESP,21.8,6-3 6-3,3,R32,62,1,1,61,52,37,3,9,4,5,2,5,57,26,17,12,9,4,8,23,1201,120,368
1977-540,Wimbledon,Grass,128,G,19770620,250,100461,,,Billy Martin,R,178,USA,20.4,100114,,,Ray Ruffels,R,,AUS,31.2,3-6 2-6 9-8 6-2 10-8,5,R64,,,,,,,,,,,,,,,,,,,,75,,58,
1982-407,Rotterdam,Carpet,32,A,19820313,11,100376,,,Buster C Mottram,R,193,GBR,26.8,101046,,,Eric Wilborts,R,,NED,17.7,7-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,38,,,
1987-520,Roland Garros,Clay,128,G,19870525,39,100857,,,Sergio Casal,R,185,ESP,24.7,101264,,Q,Michael Tauson,R,193,DEN,20.9,6-4 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,53,,169,
1980-405,Houston,Clay,32,A,19800407,4,100656,6,,Ivan Lendl,R,188,USA,20.0,100259,,,Peter Feigl,R,183,AUT,28.3,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,18,,56,
2022-1536,Madrid Masters,Clay,64,M,20220502,281,104745,3,,Rafael Nadal,L,185,ESP,35.9,200175,,,Miomir Kecmanovic,R,183,SRB,22.6,6-1 7-6(4),3,R32,115,3,3,65,44,32,11,10,2,4,1,1,63,44,28,6,9,2,6,4,6435,32,1291
1979-401,Philadelphia,Carpet,64,A,19790122,293,100284,1,,Jimmy Connors,L,178,USA,26.3,100280,15,,Wojtek Fibak,R,183,POL,26.4,6-4 7-6,3,R16,,,,,,,,,,,,,,,,,,,,1,,20,
1968-405,Houston 2,Clay,32,A,19680415,273,100114,,,Ray Ruffels,R,,AUS,22.0,100117,,,Butch Seewagen,R,188,USA,21.8,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2016-0439,Umag,Clay,32,A,20160718,298,105413,,,Andrej Martin,R,180,SVK,26.8,104122,,,Carlos Berlocq,R,183,ARG,33.4,7-6(4) 6-4,3,SF,119,1,2,62,43,25,10,11,2,7,3,2,86,64,37,6,11,11,17,124,481,87,657
1971-410,Monte Carlo,Clay,32,A,19710405,9,100070,,,Jan Kukal,R,,CZE,28.5,100129,,,Jean Baptiste Chanfreau,R,,FRA,24.2,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1982-339,Adelaide,Grass,32,A,19821220,29,100606,,,Mike Bauer,R,188,USA,23.4,101138,4,,Pat Cash,R,183,AUS,17.5,6-7 7-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,67,
2022-2805,Florence,Hard,32,A,20221010,280,126523,,,Bernabe Zapata Miralles,R,185,ESP,25.7,132283,,,Lorenzo Sonego,R,191,ITA,27.4,6-4 6-4,3,R32,94,0,3,52,34,28,11,10,2,3,8,1,66,43,29,11,10,1,4,74,699,51,960
1994-441,Long Island,Hard,32,A,19940822,17,101191,,,Richey Reneberg,R,180,USA,28.8,102169,,Q,Michael Joyce,R,180,USA,21.5,6-1 7-6(4),3,R16,79,1,2,66,27,18,24,9,1,2,4,0,63,30,16,15,10,1,5,62,686,175,241
2023-520,Roland Garros,Clay,128,G,20230529,207,134770,4,,Casper Ruud,R,183,NOR,24.4,111190,,,Zhizhen Zhang,R,193,CHN,26.6,4-6 6-4 6-1 6-4,5,R32,156,6,3,116,85,60,15,19,7,10,6,2,100,80,46,13,18,5,11,4,4960,71,752
1982-336,Hong Kong,Hard,32,A,19821101,272,100252,,,Tim Gullikson,R,180,USA,31.1,100243,,,Steve Krulevitz,R,175,USA,31.4,6-4 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2011-404,Indian Wells Masters,Hard,96,M,20110310,91,104925,3,,Novak Djokovic,R,188,SRB,23.7,104755,18,,Richard Gasquet,R,185,FRA,24.7,6-2 6-4,3,QF,95,2,1,54,31,26,9,9,1,3,2,2,72,49,26,9,9,7,12,3,7800,21,1495
1991-540,Wimbledon,Grass,128,G,19910624,27,101334,,,Alexander Volkov,L,188,RUS,24.3,101642,,,Bart Wuyts,R,178,BEL,21.7,6-1 6-2 6-2,5,R128,72,13,3,69,35,29,24,12,3,3,1,5,77,43,27,10,11,6,12,25,938,95,395
1973-425,Barcelona,Clay,64,A,19731008,57,100119,1,,Ilie Nastase,R,183,ROU,27.2,100174,2,,Manuel Orantes,L,178,ESP,24.6,2-6 6-1 8-6 6-4,5,F,,,,,,,,,,,,,,,,,,,,1,,3,
1997-414,Hamburg Masters,Clay,56,M,19970505,18,102446,,,Andrei Medvedev,R,193,UKR,22.6,101956,,Q,Mark Knowles,R,190,BAH,25.6,7-5 4-6 6-0,3,R64,126,4,6,87,47,34,20,14,5,8,1,4,94,43,24,25,14,4,10,38,1111,143,302
1985-418,Washington,Clay,56,A,19850715,36,101036,4,,Miloslav Mecir,R,190,SVK,21.1,100719,,Q,Juan Avendano,R,178,ESP,24.4,2-6 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,13,,172,
2007-505,Vina del Mar,Clay,32,A,20070129,294,103506,8,,Martin Vassallo Arguello,R,183,ARG,27.9,104122,,,Carlos Berlocq,R,183,ARG,24.9,3-6 6-3 7-5,3,QF,,,,,,,,,,,,,,,,,,,,86,485,78,517
2022-540,Wimbledon,Grass,128,G,20220627,222,106401,,,Nick Kyrgios,R,193,AUS,27.1,106426,,,Cristian Garin,R,185,CHI,26.0,6-4 6-3 7-6(5),5,QF,133,17,4,114,79,58,15,16,8,9,2,5,88,63,43,13,16,3,6,40,1070,43,1055
1985-317,Hilversum,Clay,32,A,19850722,1,101013,1,,Henrik Sundstrom,R,188,SWE,21.3,101154,,,Simon Youl,R,185,AUS,20.0,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,19,,132,
1976-303,Buenos Aires,Clay,32,A,19761122,16,100115,2,,Jaime Fillol,R,180,CHI,30.4,100190,,,Norman Holmes,R,,USA,27.1,5-7 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1987-325,Palermo,Clay,32,A,19870928,27,100661,,,Damir Keretic,R,178,GER,27.5,101131,,,Jimmy Brown,R,180,USA,22.4,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,,136,,93,
1988-401,Philadelphia,Carpet,48,A,19880222,35,100967,14,,Dan Goldie,R,188,USA,24.3,100939,,,Joey Rive,L,185,USA,24.6,3-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,53,,85,
1993-306,Genova,Clay,32,A,19930614,1,101404,1,,Thomas Muster,L,180,AUT,25.7,101606,,,Alberto Mancini,R,180,ARG,24.0,7-6(4) 6-2,3,R32,98,1,1,67,52,39,9,10,2,2,4,0,62,40,28,12,10,1,3,15,1570,92,454
1989-422,Cincinnati,Hard,64,M,19890814,31,101242,,WC,Brad Pearce,R,175,USA,23.4,100935,,WC,Michael Robertson,R,185,USA,26.1,3-6 6-4 7-5,3,R64,,,,,,,,,,,,,,,,,,,,242,,360,
2008-D044,Davis Cup G1 R2: CHI vs CAN,Clay,4,D,20080411,2,103454,,,Nicolas Massu,R,183,CHI,28.4,102780,,,Frederic Niemeyer,R,190,CAN,31.9,3-6 6-4 6-4 5-7 6-3,5,RR,,,,,,,,,,,,,,,,,,,,111,406,197,206
1968-T105,Bremen Indoors,Carpet,,A,19680122,129,100148,,,Ismail El Shafei,R,,EGY,20.1,100011,,,Torben Ulrich,L,180,DEN,39.2,7-5 10-8,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1994-423,Los Angeles,Hard,32,A,19940801,29,101185,,,Mark Woodforde,L,188,AUS,28.8,101990,5,,Richard Krajicek,R,196,NED,22.6,6-3 3-6 6-3,3,SF,107,10,7,91,49,39,21,14,6,7,13,2,89,50,36,19,13,8,10,53,719,25,1214
1978-423,Los Angeles,Carpet,64,A,19780918,19,100276,,,Terry Moor,L,178,USA,26.4,100081,,,Charlie Pasarell,R,185,USA,34.5,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,64,,,
1984-401,Philadelphia,Carpet,48,A,19840123,297,100656,1,,Ivan Lendl,R,188,USA,23.8,100763,,,Brad Gilbert,R,185,USA,22.4,3-6 6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,1,,62,
1968-T133,San Antonio Collegiate,,,A,19680622,187,202759,,,Greg Hilley,U,,USA,20.6,100183,,,Jim Ward,R,,USA,18.9,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2023-0315,Newport,Grass,32,A,20230717,279,105902,,,James Duckworth,R,183,AUS,31.4,106005,,,Constant Lestienne,R,180,FRA,31.1,5-7 6-4 7-5,3,R32,151,14,7,105,60,45,18,17,4,9,4,10,113,70,43,17,17,8,14,129,505,86,691
1987-337,Vienna,Hard,32,A,19871019,19,100990,,,Milan Srejber,R,203,CZE,23.8,101320,,Q,Magnus Gustafsson,R,185,SWE,20.7,4-6 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,71,,130,
1977-425,Barcelona,Clay,64,A,19771017,55,100363,,,Jiri Granat,R,185,CZE,22.7,100115,5,,Jaime Fillol,R,180,CHI,31.3,7-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,16,
2010-421,Canada Masters,Hard,56,M,20100809,54,103819,3,,Roger Federer,R,185,SUI,29.0,104925,2,,Novak Djokovic,R,188,SRB,23.2,6-1 3-6 7-5,3,SF,142,11,2,95,55,40,17,14,6,9,1,3,118,81,46,18,14,7,12,3,6795,2,6905
1976-337,Vienna,Hard,32,A,19761025,25,100098,,,Ove Bengtson,R,196,SWE,31.5,100342,6,,Vitas Gerulaitis,R,183,USA,22.2,7-6 2-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2018-M021,Madrid Masters,Clay,64,M,20180507,296,104731,6,,Kevin Anderson,R,203,RSA,31.9,105583,,Q,Dusan Lajovic,R,180,SRB,27.8,7-6(3) 3-6 6-3,3,QF,132,15,3,92,63,43,19,15,1,3,1,2,93,66,46,14,15,3,5,8,3345,95,639
1968-T112,Cannes,,,A,19680318,188,100035,,,Ion Tiriac,R,185,ROU,28.8,100092,,,Alex Metreveli,R,,RUS,23.3,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1975-2027,Istanbul,,32,A,19750720,1,100099,,,Thomaz Koch,L,,BRA,30.1,110426,,,Arif Kocak,U,,TUR,25.4,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,48,,,
2013-5014,Shanghai Masters,Hard,56,M,20131007,10,105453,12,,Kei Nishikori,R,178,JPN,23.7,105777,,,Grigor Dimitrov,R,188,BUL,22.3,6-3 6-4,3,R64,82,1,1,55,32,23,16,9,3,3,8,7,67,35,30,9,10,4,7,18,1840,28,1375
1985-317,Hilversum,Clay,32,A,19850722,8,101030,,Q,Goran Prpic,R,180,CRO,21.2,100727,7,,Raul Antonio Viver,L,190,ECU,24.3,6-1 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,181,,106,
1980-425,Barcelona,Clay,64,A,19801006,17,100297,6,,Corrado Barazzutti,R,178,ITA,27.6,100198,,,Alvaro Betancur,R,,COL,30.7,6-2 6-0,3,R64,,,,,,,,,,,,,,,,,,,,22,,,
2012-375,Montpellier,Hard,28,A,20120130,23,104792,3,,Gael Monfils,R,193,FRA,25.4,103813,8,,Jarkko Nieminen,L,185,FIN,30.5,6-3 6-3,3,QF,54,9,2,42,29,27,9,9,0,0,0,0,55,27,18,16,9,2,5,13,1970,50,908
1981-D001,Davis Cup EUR QF: ALG vs ESP,Clay,4,D,19810610,4,110788,,,Jose Garcia Requena,U,,ESP,25.8,110782,,,Djamel Boudjemline,U,,ALG,21.7,6-3 6-1 8-6,5,RR,,,,,,,,,,,,,,,,,,,,,,,
2014-341,Metz,Hard,28,A,20140915,12,104308,,Q,Michal Przysiezny,R,185,POL,30.5,105732,,Q,Pierre Hugues Herbert,R,188,FRA,23.4,6-4 3-6 7-6(4),3,R32,138,6,5,102,64,48,20,16,2,4,16,2,101,56,45,24,15,3,4,136,427,127,449
1978-324,Maui,Hard,32,A,19781002,282,100272,4,,Sandy Mayer,R,178,USA,26.4,100081,,,Charlie Pasarell,R,185,USA,34.6,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1974-319,Kitzbuhel,Clay,32,A,19740721,21,100135,,,Onny Parun,R,188,NZL,27.2,100086,,,Frantisek Pala,L,,CZE,30.3,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,36,0,183,0
1977-705,North Conway,Clay,64,A,19770731,292,100261,2,,Brian Gottfried,R,183,USA,25.5,100144,,,Bob Lutz,R,180,USA,29.9,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,3,,21,
1980-321,Stuttgart Outdoor,Clay,32,A,19800714,15,100314,,,Bernard Fritz,R,173,FRA,26.7,108579,,,Zlatko Ivancic,R,,CRO,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2000-429,Stockholm,Hard,32,A,20001120,12,102437,,,Adrian Voinea,R,185,ROU,26.2,103507,4,,Juan Carlos Ferrero,R,183,ESP,20.7,6-7(5) 6-2 6-3,3,R32,120,6,2,106,64,46,23,15,4,5,3,7,91,39,25,30,14,10,14,113,346,12,1840
2019-520,Roland Garros,Clay,128,G,20190527,1502,106233,4,,Dominic Thiem,R,185,AUT,25.7,111575,10,,Karen Khachanov,R,198,RUS,23.0,6-2 6-4 6-2,5,QF,107,3,3,73,46,37,17,13,0,0,5,4,84,57,35,12,13,3,8,4,4685,11,2800
1994-319,Kitzbuhel,Clay,48,A,19940801,26,102031,,WC,Sandor Noszaly,R,193,HUN,22.3,101511,11,,Horst Skoff,R,175,AUT,25.9,6-3 6-3,3,R32,78,3,6,54,31,27,11,9,1,1,3,3,62,31,19,17,9,6,9,173,247,49,757
1991-436,Charlotte,Clay,32,A,19910506,16,100782,,,Pablo Arraya,R,180,PER,29.5,101196,2,,Derrick Rostagno,R,185,USA,25.5,7-6(3) 6-3,3,R32,118,3,2,89,62,41,13,11,10,13,4,7,84,41,26,19,10,7,11,124,297,22,1044
1990-329,Tokyo Outdoor,Hard,56,A,19900409,24,100618,,,Leif Shiras,R,183,USA,30.6,101364,,Q,Bret Garnett,R,185,USA,22.7,6-7 6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,111,248,525,20
2004-D035,Davis Cup G1 R2: THA vs UZB,Hard,4,D,20040409,5,103920,,,Sanchai Ratiwatana,R,175,THA,22.1,104454,,,Murad Inoyatov,R,,UZB,19.3,6-4 3-6 7-6(2),3,RR,,,,,,,,,,,,,,,,,,,,896,9,1034,6
1999-375,Lyon,Carpet,48,A,19991018,23,103151,11,,Mariano Zabaleta,R,183,ARG,21.6,101964,,,Goran Ivanisevic,L,193,CRO,28.0,6-4 6-4,3,R32,61,7,0,48,26,25,15,10,0,0,13,4,56,33,26,11,10,4,6,29,1241,40,1002
1977-319,Kitzbuhel,Clay,32,A,19770711,26,100141,,,Zeljko Franulovic,R,,CRO,30.0,100144,,,Bob Lutz,R,180,USA,29.8,6-4 7-6,3,QF,,,,,,,,,,,,,,,,,,,,32,,21,
1982-322,Geneva,Clay,32,A,19820920,6,100603,,Q,Roland Stadler,A,178,SUI,23.2,100848,,,Alberto Tous,R,175,ESP,20.1,6-0 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1998-409,Atlanta,Clay,32,A,19980427,9,102318,6,,Andrei Pavel,R,183,ROU,24.2,102227,,,Sargis Sargsian,R,180,ARM,24.8,6-4 6-4,3,R32,81,1,1,69,48,33,8,10,6,9,1,1,64,36,22,10,10,2,7,66,746,88,545
2004-96,Athens Olympics,Hard,64,A,20040816,61,103454,10,,Nicolas Massu,R,183,CHI,24.8,103758,,,Taylor Dent,R,188,USA,23.3,7-6(5) 6-1,3,SF,,,,,,,,,,,,,,,,,,,,14,1520,28,1055
1992-407,Rotterdam,Carpet,32,A,19920224,20,101030,5,,Goran Prpic,R,180,CRO,27.8,101071,,WC,Tom Nijssen,R,175,NED,27.3,7-5 7-6(8),3,R16,127,1,3,98,70,41,16,12,10,13,8,2,78,36,27,21,12,3,7,23,1050,232,119
1998-620,Bournemouth,Clay,32,A,19980914,2,101675,,,Martin Rodriguez,R,178,ARG,28.7,102443,,WC,Barry Cowan,L,188,GBR,24.0,7-5 6-2,3,R32,66,7,0,48,28,24,13,10,0,1,2,5,58,20,14,17,10,1,5,99,467,212,194
2002-404,Indian Wells Masters,Hard,64,M,20020311,7,102722,,Q,Attila Savolt,R,183,HUN,26.0,101965,,,Wayne Ferreira,R,185,RSA,30.4,7-6(5) 7-6(1),3,R64,114,4,3,80,46,33,22,12,9,12,8,2,92,49,38,20,12,8,11,85,473,45,825
1984-313,Bristol,Grass,64,A,19840618,272,100674,,Q,Jeff Turpin,R,188,USA,24.0,101142,14,,Emilio Sanchez,R,180,ESP,19.0,7-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,63,
1998-403,Miami Masters,Hard,96,M,19980316,52,102344,11,,Karol Kucera,R,188,SVK,24.0,101703,,,Guillaume Raoux,R,180,FRA,28.0,6-4 6-2,3,R64,62,4,3,48,25,19,15,9,2,4,0,0,60,44,25,5,9,4,9,12,2135,44,1016
2020-520,Roland Garros,Clay,128,G,20200928,1204,111575,15,,Karen Khachanov,R,198,RUS,24.3,106210,,,Jiri Vesely,L,198,CZE,27.2,6-1 6-7(4) 7-6(7) 7-6(2),5,R64,215,7,10,130,81,67,19,22,2,7,7,2,159,109,74,18,21,6,14,16,2200,68,840
2008-424,San Jose,Hard,32,A,20080218,5,103163,3,,Tommy Haas,R,188,GER,29.8,103470,,,Robert Kendrick,R,190,USA,28.2,6-3 4-6 6-2,3,R32,107,6,4,89,55,41,19,14,5,7,11,4,91,54,39,13,13,5,9,26,1270,117,370
1973-2050,Newport,Grass,64,A,19730709,270,100058,,,Roger Taylor,L,183,GBR,31.7,100334,,,Ernie Ewert,R,,AUS,19.0,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1980-430,Wembley,Carpet,32,A,19801110,5,100286,3,,Harold Solomon,R,168,USA,28.1,100579,,,Heinz Gunthardt,R,180,SUI,21.7,4-6 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,7,,25,
2017-0425,Barcelona,Clay,64,A,20170424,267,103656,,WC,Albert Montanes,R,175,ESP,36.4,104198,,,Guillermo Garcia Lopez,R,188,ESP,33.8,6-4 6-4,3,R64,97,1,3,84,45,29,17,10,10,13,1,4,65,44,26,6,10,6,11,312,155,115,507
1974-D050,Davis Cup EUR PR: ISR vs SUI,Hard,4,D,19740920,2,100154,,,Peter Kanderal,R,,SUI,26.6,110004,,,Josef Stabholz,R,,ISR,29.1,6-2 6-1 6-0,5,RR,,,,,,,,,,,,,,,,,,,,174,,,
1972-317,Hilversum,Hard,64,A,19720801,283,100257,,,Ross Case,R,,AUS,20.7,100109,,,Jun Kuki,R,,JPN,26.5,4-6 9-7 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2010-438,Moscow,Hard,28,A,20101018,13,104655,,,Pablo Cuevas,R,180,URU,24.7,103786,1,,Nikolay Davydenko,R,178,RUS,29.3,7-6(6) 7-6(5),3,R16,109,5,1,76,50,40,14,12,0,2,2,2,83,54,38,17,12,1,3,71,690,11,2955
2004-404,Indian Wells Masters,Hard,96,M,20040308,94,102450,9,,Tim Henman,R,185,GBR,29.5,103789,,,Irakli Labadze,L,188,GEO,22.7,6-3 6-2,3,SF,63,5,2,42,24,21,12,9,0,1,0,6,45,25,16,7,8,3,7,10,1700,90,438
1970-418,Washington,Hard,64,A,19700718,270,100035,,,Ion Tiriac,R,185,ROU,31.1,117315,,,Stepan Koudelka,U,,TCH,25.4,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1978-317,Hilversum,Clay,32,A,19780724,15,108053,,,Ray Kelly,R,,AUS,,100025,,,Barry Phillips Moore,R,173,AUS,41.0,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1988-520,Roland Garros,Clay,128,G,19880523,68,100581,16,,John McEnroe,L,180,USA,29.2,101377,,,Christian Bergstrom,R,180,SWE,20.8,6-2 6-4 6-3,5,R64,,,,,,,,,,,,,,,,,,,,18,,97,
1992-330,Tel Aviv,Hard,32,A,19921012,6,101767,,,Lars Jonsson,R,188,SWE,22.2,102238,,,Alberto Berasategui,R,173,ESP,19.2,3-6 6-4 7-6(4),3,R32,124,5,1,120,81,55,18,15,13,17,2,3,104,79,49,16,16,5,9,115,360,128,316
2005-407,Rotterdam,Hard,32,A,20050214,15,103387,,,Paradorn Srichaphan,R,185,THA,25.6,104214,,,Igor Andreev,R,185,RUS,21.5,7-6(4) 1-6 7-5,3,R32,139,5,4,99,60,44,21,15,3,5,7,2,116,69,51,26,16,9,10,33,1015,49,786
2011-540,Wimbledon,Grass,128,G,20110620,87,103900,28,,David Nalbandian,R,180,ARG,29.4,104890,,,Andreas Haider Maurer,R,190,AUT,24.2,6-3 3-6 6-4 6-4,5,R64,157,7,9,116,62,47,32,19,6,8,13,7,129,72,55,26,19,14,18,23,1425,78,631
1989-475,San Marino,Clay,32,A,19890821,31,101460,,Q,Jose Francisco Altur,L,190,ESP,21.4,101243,,,Roberto Azar,L,185,ARG,23.4,6-7 6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,204,,159,
2009-403,Miami Masters,Hard,96,M,20090325,18,103813,,,Jarkko Nieminen,L,185,FIN,27.6,103868,,,Ivan Navarro,R,183,ESP,27.4,6-3 6-3,3,R128,80,1,1,58,37,27,14,9,4,4,8,4,66,46,30,7,9,2,5,54,1225,102,852
2000-319,Kitzbuhel,Clay,48,A,20000724,44,102374,2,,Alex Corretja,R,180,ESP,26.2,103151,9,,Mariano Zabaleta,R,183,ARG,22.4,6-3 6-0,3,QF,141,8,2,48,21,17,15,8,0,1,0,5,45,23,13,5,7,6,11,10,1930,48,801
2022-0352,Paris Masters,Hard,64,M,20221031,266,104926,,LL,Fabio Fognini,R,178,ITA,35.4,209950,,Q,Arthur Fils,R,185,FRA,18.3,7-6(5) 6-7(4) 6-2,3,R64,156,5,6,108,62,44,27,16,4,6,10,6,113,66,48,19,16,11,15,59,792,308,164
2018-M010,s Hertogenbosch,Grass,32,A,20180611,287,126774,5,,Stefanos Tsitsipas,R,193,GRE,19.8,104291,,,Malek Jaziri,R,185,TUN,34.3,4-6 7-6(6) 6-2,3,R16,130,6,5,90,55,44,18,15,0,2,3,1,104,66,44,18,15,2,5,37,1222,61,907
